,Energy consumption,Energy production,CO2 emission,clusters,cluster
563,0.882188378,1.444218562,44.34026351,0,Pink
564,0.222743816,0.918121857,14.0,0,Pink
565,0.107794112,0.086801777,2.107556418,0,Pink
566,0.186524276,0.136402681,12.56381414,0,Pink
567,0.01776928,0.007810977,0.838908091,0,Pink
568,0.113522384,0.068914543,3.750333192,0,Pink
569,1.323121379,6.789041156,72.17892128,0,Pink
570,0.142170629,1.956399876,7.81629114,0,Pink
571,0.008213775,0.0,0.5,0,Pink
572,2.777118468,3.741183948,119.2219627,4,black
573,0.10382472,0.04120475,8.242803401,0,Pink
574,0.017952978,0.0,1.0,0,Pink
575,5.014345155,10.05479431,362.6955965,1,Rose pink
576,1.444908539,0.491500975,65.91040506,0,Pink
577,0.567496986,0.904757823,34.48132967,0,Pink
578,0.44044414,0.452094006,21.85824869,0,Pink
579,0.647338244,0.456995298,35.49830009,0,Pink
580,0.02419651,0.003213689,1.656891037,0,Pink
581,1.026496137,0.084264575,50.70695177,0,Pink
582,2.769295704,0.485856541,136.1858024,4,black
583,0.00860632,0.000783513,0.8,0,Pink
584,0.035464365,0.000916993,1.7,0,Pink
585,0.008766686,0.0,0.5,0,Pink
586,0.023079998,0.026432918,0.330248803,0,Pink
587,0.186630772,0.362861845,8.897322846,0,Pink
588,0.192516578,0.149105477,15.01614571,0,Pink
589,0.055207365,0.018327937,3.489899564,0,Pink
590,8.572776107,7.357246054,328.2570546,4,black
591,0.001726392,0.0,0.06039,0,Pink
592,0.092156947,0.828074585,4.87613904,0,Pink
593,0.780502875,0.399528001,43.35275129,0,Pink
594,0.018722527,0.000972,1.1,0,Pink
595,0.197976906,0.422639154,10.17512586,0,Pink
596,0.003680759,0.0010125,0.4,0,Pink
597,0.005605693,5.06e-05,0.1,0,Pink
598,0.0351371,0.000496125,2.700053036,0,Pink
599,0.085360269,0.180824851,3.2,0,Pink
600,13.27726106,18.16173276,536.9726735,1,Rose pink
601,0.007556409,0.0,0.3,0,Pink
602,0.00471049,0.000840375,0.3,0,Pink
603,0.003298285,0.0821496,0.2,0,Pink
604,1.104818331,0.327603943,53.72279753,0,Pink
606,1.194412131,3.027700493,48.64434786,0,Pink
607,0.002007924,4.05e-05,0.1,0,Pink
608,0.017051001,0.538483142,0.7,0,Pink
609,0.076556606,0.108949582,1.204547164,0,Pink
610,0.157089646,0.073572745,5.527630933,0,Pink
611,0.408252894,0.170646118,21.32681244,0,Pink
612,0.354311413,0.152306546,33.79990248,0,Pink
613,0.117962004,0.0,7.944407908,0,Pink
614,1.812618192,1.369056895,115.3619263,0,Pink
615,0.108892097,0.106648251,5.813263639,0,Pink
616,0.883390247,1.185030581,53.15133261,0,Pink
617,0.012497622,0.0,1.9,0,Pink
618,0.002032755,0.000293625,0.1,0,Pink
619,0.276742664,0.01253475,17.5088206,0,Pink
620,0.414143286,0.980435267,20.24651602,0,Pink
621,2.434738977,2.853583271,131.4365814,4,black
622,0.113849272,0.026015961,5.801585356,0,Pink
623,0.104400089,0.459905407,2.691435078,0,Pink
624,0.010617945,1.01e-05,0.7,0,Pink
625,0.07583004,0.000496125,5.232357633,0,Pink
626,0.020445065,0.013701535,1.092328107,0,Pink
627,0.079697439,0.023338125,3.900087473,0,Pink
628,0.02553031,0.004435763,1.729211729,0,Pink
629,1.320592215,0.414169068,56.8933437,0,Pink
630,11.1451202,5.162013741,405.4591187,1,Rose pink
631,0.041117274,0.531257831,1.876558391,0,Pink
632,0.004684185,0.0,0.3,0,Pink
633,0.132910475,0.072294761,4.538202021,0,Pink
634,14.50117016,5.458349106,872.5772378,2,Lilac
635,0.119742464,0.05424898,5.5,0,Pink
636,1.441335217,0.424775747,102.9196779,0,Pink
637,0.003330809,0.0,0.2,0,Pink
638,0.03313434,0.00216675,1.9,0,Pink
639,0.187988451,0.091048559,10.22041847,0,Pink
640,0.029442594,0.0040095,1.3,0,Pink
641,0.004113992,0.0,0.4,0,Pink
642,0.024089772,0.000516375,1.8,0,Pink
643,0.026293406,0.0025515,1.7,0,Pink
644,0.100443367,0.01782,5.601700855,0,Pink
645,0.93651525,0.0,66.01423702,0,Pink
646,13.46883594,9.890642574,953.8466593,2,Lilac
647,4.206365654,7.751782125,266.2020645,4,black
648,6.151881009,11.35862432,350.9196593,1,Rose pink
649,0.818537042,2.844027643,77.62975337,0,Pink
650,0.612892272,0.036155408,42.0921186,0,Pink
651,0.842144208,0.001270614,63.7720341,0,Pink
652,7.916866387,1.190528969,457.8342808,1,Rose pink
653,0.155216644,0.004869662,11.22226337,0,Pink
654,22.32688429,3.892472638,1232.0714,2,Lilac
655,0.248989687,0.01201192,15.61218013,0,Pink
656,2.270363451,4.752089129,184.6099277,4,black
657,0.152195212,0.04384125,8.015417874,0,Pink
658,0.000645183,0.0,0.03171,0,Pink
659,0.963997192,5.14196681,54.69437067,0,Pink
660,0.204407161,0.145977632,5.878049937,0,Pink
661,0.039848553,0.034870322,0.470745234,0,Pink
662,0.166914955,0.023439375,7.883090458,0,Pink
663,0.224403335,0.013658625,16.31282507,0,Pink
664,0.009063094,0.003290625,0.2,0,Pink
665,0.007434339,0.0,0.5,0,Pink
666,0.743902466,3.30084392,45.94662026,0,Pink
667,0.35055476,0.176844185,13.23862154,0,Pink
668,0.17915314,0.001701,10.48173307,0,Pink
669,0.02682448,0.0,1.802039614,0,Pink
670,0.031736791,0.0061155,2.321324195,0,Pink
671,0.023703918,0.014197015,0.95273509,0,Pink
672,2.085993815,3.512124328,131.2059397,4,black
673,0.008511355,0.0,1.0,0,Pink
674,0.015452074,0.00236925,0.6,0,Pink
675,0.078912666,0.0,2.900003287,0,Pink
676,0.033122802,0.000151875,2.1,0,Pink
677,0.019946958,0.000415125,3.1,0,Pink
678,0.056166778,0.005538375,3.651702707,0,Pink
679,6.703134151,10.14394162,389.4193598,1,Rose pink
680,0.134519299,0.00362475,6.321864883,0,Pink
681,0.149503012,0.140350778,14.28647842,0,Pink
682,0.453717086,0.019565752,32.73981993,0,Pink
683,0.134748645,0.113221151,1.717705594,0,Pink
684,0.050771209,0.015157125,2.203656945,0,Pink
685,0.0586709,0.022860227,2.461918037,0,Pink
686,4.173259133,2.530078653,240.4840866,4,black
687,0.810967605,0.622290912,36.69174455,0,Pink
688,0.063831949,0.007041938,3.9,0,Pink
689,0.012961611,0.003823926,1.122691568,0,Pink
690,0.954168226,5.708586064,56.53172321,0,Pink
691,0.927382015,0.722513679,81.73657489,0,Pink
692,0.102882263,0.058954422,7.57339905,0,Pink
693,1.819267775,10.63153784,43.1847859,0,Pink
694,0.400744792,2.349186346,21.33020842,0,Pink
695,1.812192702,1.252373324,104.0083632,0,Pink
696,0.026506698,0.0,1.0,0,Pink
697,0.231731433,0.028512,13.02182957,0,Pink
698,0.07016574,0.118466358,3.715793589,0,Pink
699,0.417962035,0.518962635,3.6,0,Pink
700,0.540394455,0.399685874,24.87839975,0,Pink
701,1.12583401,0.336180502,70.13727956,0,Pink
702,3.78011476,3.022257247,297.4053708,4,black
703,1.111688775,0.180468,64.66745455,0,Pink
704,0.513504578,0.001042875,28.97052868,0,Pink
705,0.632754439,3.139952137,28.89515253,0,Pink
706,0.040016976,0.0081405,2.6,0,Pink
707,1.632100844,1.135752219,99.62648136,0,Pink
709,0.00990935,0.001184625,0.8,0,Pink
710,0.002980719,0.0,0.1,0,Pink
711,0.005420058,0.0,0.4,0,Pink
712,0.003136559,0.000212625,0.2,0,Pink
713,0.003609679,0.00054675,0.1,0,Pink
714,0.001174185,7.09e-05,0.09527,0,Pink
715,5.760534863,23.04890042,311.2600951,4,black
716,0.077441925,0.005536159,4.736824596,0,Pink
717,0.011991086,0.0,0.9,0,Pink
718,0.008303236,0.000162,1.0,0,Pink
719,1.916388133,0.01002375,110.3269098,0,Pink
720,0.829177563,0.281653212,40.29626138,0,Pink
721,0.284207885,0.135758918,15.40337379,0,Pink
722,0.004071491,0.0,0.2,0,Pink
723,0.011224169,0.00010125,0.7,0,Pink
724,4.971343601,5.538667201,405.3522685,1,Rose pink
725,8.753139127,1.364607466,480.1092913,1,Rose pink
726,6.113175983,1.561586661,338.2287608,4,black
727,0.200176329,0.033179625,11.00025786,0,Pink
728,0.139964002,0.513515345,8.7,0,Pink
729,0.027685064,0.030684128,1.8,0,Pink
730,2.181569796,1.239540917,58.12589315,0,Pink
731,1.288185945,0.636750012,43.69408147,0,Pink
732,0.771814732,1.402603621,52.34417283,0,Pink
733,4.052274133,0.460615891,254.0639216,4,black
734,0.227276638,0.167035215,6.022042456,0,Pink
735,0.07643046,0.026961199,3.499321995,0,Pink
736,3.314560167,1.52895042,183.2545763,4,black
737,0.041474845,0.0,3.4,0,Pink
738,0.018993796,0.001245375,1.3,0,Pink
739,0.001799039,0.0,0.1,0,Pink
740,0.329184212,0.256432822,20.47169794,0,Pink
741,3.32365947,0.908853497,198.3070055,4,black
742,0.79506201,2.605539433,34.5602389,0,Pink
743,0.038914828,0.018174375,1.5,0,Pink
744,6.488104503,3.412172555,346.9951962,1,Rose pink
745,2.442825139,7.12961374,144.1609762,4,black
746,9.900216021,10.51463794,562.4128295,1,Rose pink
748,0.160174413,0.0859005,5.342463531,0,Pink
749,2.113543039,2.461768778,115.8983021,0,Pink
750,0.001625359,0.0,0.09057,0,Pink
751,2.629704657,7.329918764,137.7705284,4,black
752,0.967323455,1.57217928,53.82618229,0,Pink
753,0.255379575,0.897311668,15.0,0,Pink
754,0.111678282,0.088058272,2.112515862,0,Pink
755,0.181190089,0.141421693,11.999703,0,Pink
756,0.016413669,0.007071475,0.707268691,0,Pink
757,0.121085084,0.071288461,4.25058022,0,Pink
758,1.295409899,6.901127019,72.47891745,0,Pink
759,0.157220993,2.293022933,8.275143938,0,Pink
760,0.008519161,0.0,0.5,0,Pink
761,2.991670215,3.851594471,133.0034949,4,black
762,0.107685139,0.045665273,8.796330443,0,Pink
763,0.018721994,0.0,1.0,0,Pink
764,5.181104211,10.1336052,361.7471203,1,Rose pink
765,1.496667854,0.516436813,71.55348757,0,Pink
766,0.626021359,0.887608073,33.84942177,0,Pink
767,0.456248106,0.457374043,22.47213028,0,Pink
768,0.670036674,0.496593288,38.33162411,0,Pink
769,0.024376841,0.003256531,1.656891037,0,Pink
770,0.960836028,0.085130969,55.73532109,0,Pink
771,2.806371889,0.489457483,142.2427663,4,black
772,0.008291759,0.000815753,0.8,0,Pink
773,0.037393187,1e-05,2.1,0,Pink
774,0.009077513,0.0,0.6,0,Pink
775,0.022211338,0.024571186,0.321628372,0,Pink
776,0.193555434,0.50475299,11.18600892,0,Pink
777,0.198826691,0.141051806,13.48744115,0,Pink
778,0.054373037,0.020287668,3.290869915,0,Pink
779,8.93444815,7.487147653,322.7108284,4,black
780,0.001814655,0.0,0.0699,0,Pink
781,0.10233761,0.850550282,5.193844634,0,Pink
782,0.772383374,0.402100434,45.90707498,0,Pink
783,0.016864086,0.001006047,1.1,0,Pink
784,0.20761831,0.454996444,10.96613883,0,Pink
785,0.00424343,0.00090144,0.4,0,Pink
786,0.006129895,6.01e-05,0.1,0,Pink
787,0.036250613,0.000420672,3.000066661,0,Pink
788,0.08898221,0.182528079,3.4,0,Pink
789,13.57433997,18.55227429,565.0409722,1,Rose pink
790,0.007142248,0.0,0.4,0,Pink
791,0.005045564,0.001241984,0.3,0,Pink
792,0.003474965,0.3895944,0.2,0,Pink
793,1.184083028,0.322412008,55.99407248,0,Pink
795,1.243014259,3.141524721,47.68506091,0,Pink
796,0.002204359,5.01e-05,0.1,0,Pink
797,0.018087221,0.513804333,0.9,0,Pink
798,0.086772125,0.115549357,1.202281303,0,Pink
799,0.161970515,0.080831691,5.782608692,0,Pink
800,0.405352071,0.179006128,22.54872286,0,Pink
801,0.358738744,0.159323205,32.82548542,0,Pink
802,0.106139734,0.0,8.034315202,0,Pink
803,1.853247099,1.384494441,120.1939465,4,black
804,0.117558526,0.120503151,5.813263639,0,Pink
805,0.857020642,1.287332635,59.81877515,0,Pink
806,0.012155557,0.0,1.9,0,Pink
807,0.00240821,0.000340544,0.1,0,Pink
808,0.257945146,0.01672672,17.42359749,0,Pink
809,0.450202697,1.244815347,20.36977321,0,Pink
810,2.629895378,2.860812826,141.8265425,4,black
811,0.113542825,0.025021761,6.102593671,0,Pink
812,0.021144221,0.738695605,2.750287875,0,Pink
813,0.011563278,1e-05,0.8,0,Pink
814,0.083519038,0.00060096,5.237269958,0,Pink
815,0.019865265,0.014511071,1.001968084,0,Pink
816,0.08521532,0.02549072,4.200008534,0,Pink
817,0.033813553,0.004718538,2.22956579,0,Pink
818,1.346321504,0.477430261,64.00877577,0,Pink
819,11.3288533,5.18620952,406.7120445,1,Rose pink
820,0.04190123,0.527785438,1.976558391,0,Pink
821,0.004943141,0.0,0.3,0,Pink
822,0.137268359,0.065135866,3.75964511,0,Pink
823,14.55788962,5.553298802,873.8696755,2,Lilac
824,0.141450622,0.067711904,5.9,0,Pink
825,1.440605191,0.433112472,106.5631786,0,Pink
826,0.003234494,0.0,0.2,0,Pink
827,0.03254362,0.002343744,1.9,0,Pink
828,0.177403702,0.084879682,10.26496024,0,Pink
829,0.031838151,0.005498784,1.3,0,Pink
830,0.004256625,0.0,0.4,0,Pink
831,0.023518999,0.000560896,1.7,0,Pink
832,0.030278881,0.002574112,1.7,0,Pink
833,0.106890813,0.014633376,5.601127262,0,Pink
834,1.043446811,0.0,70.41004976,0,Pink
835,14.60003369,10.43205225,971.4630725,2,Lilac
836,4.387836323,8.022856517,273.5585396,4,black
837,6.421278806,12.05911288,365.599947,1,Rose pink
838,1.013195059,4.378138482,70.15793589,0,Pink
839,0.638621473,0.044277699,41.35562932,0,Pink
840,0.852392293,0.024190513,65.6956272,0,Pink
841,8.082725232,1.275457437,475.6499493,1,Rose pink
842,0.151844202,0.004621332,11.21468621,0,Pink
843,22.6237143,4.288004856,1271.489374,2,Lilac
844,0.270503556,0.012116766,17.3003519,0,Pink
845,2.609973485,5.266294475,186.4888256,4,black
846,0.163624098,0.041977056,8.396673942,0,Pink
847,0.000691051,0.0,0.0317,0,Pink
848,1.002995287,5.706351232,61.85226014,0,Pink
849,0.208630576,0.151080264,5.408773885,0,Pink
850,0.041334197,0.037405009,0.486258758,0,Pink
851,0.179582483,0.031961452,8.213781129,0,Pink
852,0.223327739,0.011107744,16.15696834,0,Pink
853,0.008979009,0.002974752,0.2,0,Pink
854,0.008064537,0.0,0.5,0,Pink
855,0.762092688,3.608920401,45.31835954,0,Pink
856,0.353797587,0.170504356,13.20627749,0,Pink
857,0.201113579,0.002283648,10.98751384,0,Pink
858,0.031863334,0.0,1.902925012,0,Pink
859,0.03451888,0.006350144,2.427738219,0,Pink
860,0.02528019,0.014533312,0.942447695,0,Pink
861,2.127709406,3.549873865,130.4951091,4,black
862,0.011133577,0.0,1.1,0,Pink
863,0.016043583,0.002483968,0.6,0,Pink
864,0.08284344,0.0,2.900008766,0,Pink
865,0.033233467,0.00015024,2.2,0,Pink
866,0.021497847,0.000440704,3.2,0,Pink
867,0.057884794,0.005723142,3.758907525,0,Pink
868,6.870948314,10.2921022,406.1708411,1,Rose pink
869,0.12558689,0.0035056,6.988911609,0,Pink
870,0.146759931,0.167890567,13.36453895,0,Pink
871,0.521379087,0.02044601,32.92109906,0,Pink
872,0.13758707,0.159858999,1.856940792,0,Pink
873,0.05292724,0.015885376,2.420067892,0,Pink
874,0.058602595,0.023965506,2.561812449,0,Pink
875,4.273324779,2.945476103,239.1372092,4,black
876,0.834318103,0.628018267,36.74577287,0,Pink
877,0.066430184,0.007047258,4.0,0,Pink
878,0.01422125,0.004789199,1.134300594,0,Pink
879,0.990241724,5.899496265,58.74981853,0,Pink
880,0.966863885,0.764105599,80.29125552,0,Pink
881,0.107596306,0.059039332,7.638569246,0,Pink
882,1.89906352,10.79228811,45.24287153,0,Pink
883,0.400363232,2.258290075,21.03597593,0,Pink
884,1.954778968,1.330274833,103.6046782,0,Pink
885,0.040314817,0.0,1.2,0,Pink
886,0.23630422,0.03771024,13.03557884,0,Pink
887,0.078415112,0.108177567,4.274646387,0,Pink
888,0.414895353,0.515072998,3.7,0,Pink
889,0.591936145,0.407129012,25.00237896,0,Pink
890,1.1747846,0.382081996,70.2065321,0,Pink
891,3.848602236,3.031934549,307.9363647,4,black
892,1.106222055,0.125029728,60.12306407,0,Pink
893,0.53039488,0.001412256,32.10462073,0,Pink
894,0.723619035,3.700965044,31.95308843,0,Pink
895,0.044458899,0.008723936,2.6,0,Pink
896,1.681288221,1.14221714,100.2765984,0,Pink
898,0.009549317,0.000841344,0.8,0,Pink
899,0.003223768,0.0,0.1,0,Pink
900,0.00543931,0.0,0.4,0,Pink
901,0.003464591,0.000270432,0.2,0,Pink
902,0.00360982,0.0005008,0.1,0,Pink
903,0.001328293,6.01e-05,0.09525,0,Pink
904,6.293224733,24.62731589,346.8519658,1,Rose pink
905,0.081929412,0.004942769,4.74780729,0,Pink
906,0.016736342,0.0,0.9,0,Pink
907,0.00828536,0.000160256,1.0,0,Pink
908,2.067910108,0.009595328,112.47651,0,Pink
909,0.814110132,0.274059709,40.83785979,0,Pink
910,0.301210782,0.14884641,15.25947552,0,Pink
911,0.004330391,0.0,0.2,0,Pink
912,0.011130781,0.0,0.7,0,Pink
913,5.060481761,5.677651027,428.6741118,1,Rose pink
914,8.927439147,1.367051728,492.7061333,1,Rose pink
915,6.401998735,1.550960446,338.4411268,4,black
916,0.207820926,0.029507136,11.00021613,0,Pink
917,0.1534816,0.649710016,9.8,0,Pink
918,0.031377735,0.030785557,1.8,0,Pink
919,2.334820714,1.444537782,60.10241457,0,Pink
920,1.280301061,0.617997756,44.51333366,0,Pink
921,0.858641342,1.380402631,52.45008214,0,Pink
922,4.209571253,0.468731237,271.6312547,4,black
923,0.231487001,0.166074802,6.662113356,0,Pink
924,0.09317671,0.029438928,3.65152889,0,Pink
925,3.581328994,1.561620683,202.0353714,4,black
926,0.045970253,0.0,4.2,0,Pink
927,0.018972274,0.00082031,2.2,0,Pink
928,0.001666132,0.0,0.1,0,Pink
929,0.335628484,0.270339998,20.08921912,0,Pink
930,3.499991965,0.990848515,209.0891882,4,black
931,0.834422889,2.616609393,43.79963049,0,Pink
932,0.041458202,0.01938096,1.6,0,Pink
933,5.910042798,3.389188457,381.2193568,1,Rose pink
934,2.584373365,7.424473183,148.6888833,4,black
935,9.939697122,9.432688514,575.9453537,1,Rose pink
937,0.154088722,0.047766304,5.521395551,0,Pink
938,2.218761889,2.547227481,116.1505259,0,Pink
939,0.00130815,0.0,0.09055,0,Pink
940,2.962116006,8.071221693,127.7887786,4,black
941,1.211707071,1.893519315,60.11670329,0,Pink
942,0.269638515,0.847354295,17.0,0,Pink
943,0.115021838,0.089442424,2.232964484,0,Pink
944,0.167855546,0.134821672,10.74301723,0,Pink
945,0.020995961,0.007292053,0.705324879,0,Pink
946,0.119471541,0.070819582,4.345900091,0,Pink
947,1.490466209,7.479709412,71.87850939,0,Pink
948,0.133857304,2.697642343,8.571319928,0,Pink
949,0.00864945,0.0,0.6,0,Pink
950,3.128320614,3.834087704,140.3617567,4,black
951,0.124744561,0.046917644,9.013094019,0,Pink
952,0.020217968,0.0,1.0,0,Pink
953,5.277487051,10.76035554,374.5595994,1,Rose pink
954,1.55278155,0.50836949,72.6766561,0,Pink
955,0.648160443,1.181445888,36.38010657,0,Pink
956,0.511836403,0.486748932,23.12715906,0,Pink
957,0.712350616,0.531871435,40.51187588,0,Pink
958,0.024565424,0.003115758,1.158852797,0,Pink
959,1.08076857,0.082081866,54.74894077,0,Pink
960,2.779522011,0.497034033,142.5928575,4,black
961,0.008878579,0.000827967,0.9,0,Pink
962,0.03510334,1e-05,2.4,0,Pink
963,0.009558814,0.0,0.6,0,Pink
964,0.025168439,0.027611969,0.344729434,0,Pink
965,0.189623978,0.590867744,11.39020046,0,Pink
966,0.183729915,0.142973545,12.47860196,0,Pink
967,0.057791918,0.021935624,3.749805131,0,Pink
968,9.190392723,8.042588736,337.9885328,4,black
969,0.0018668,0.0,0.08895,0,Pink
970,0.115285057,0.863159666,5.823519808,0,Pink
971,0.808365786,0.52068239,45.91875579,0,Pink
972,0.017908511,0.000994581,1.2,0,Pink
973,0.267517063,0.56421729,12.07131283,0,Pink
974,0.0036806,0.000949905,0.4,0,Pink
975,0.009560642,6e-05,0.3,0,Pink
976,0.041123228,0.000589941,3.400001234,0,Pink
977,0.085877326,0.216783282,3.4,0,Pink
978,13.72510866,18.76799326,571.374911,1,Rose pink
979,0.007352567,0.0,0.4,0,Pink
980,0.005056712,0.001329867,0.3,0,Pink
981,0.003740063,0.4023552,0.2,0,Pink
982,1.244708661,0.378980297,61.16096146,0,Pink
984,1.232201057,3.275575673,47.77465801,0,Pink
985,0.002117365,5e-05,0.1,0,Pink
986,0.02445004,0.50231338,1.0,0,Pink
987,0.094149039,0.115557581,1.706499441,0,Pink
988,0.168348296,0.081743138,5.508260661,0,Pink
989,0.406265492,0.165725803,22.12404449,0,Pink
990,0.353001875,0.14269611,32.82753845,0,Pink
991,0.11740521,1e-05,8.531420193,0,Pink
992,1.834258031,1.336310124,120.7755244,4,black
993,0.130490648,0.145262301,6.338240843,0,Pink
994,0.837142329,1.304101111,54.50838258,0,Pink
995,0.011494758,0.0,1.9,0,Pink
996,0.002307709,0.000271973,0.1,0,Pink
997,0.282818892,0.019128087,17.19417236,0,Pink
998,0.477770679,1.249061848,21.41932352,0,Pink
999,2.751673762,3.17313202,151.30983,4,black
1000,0.117468931,0.029988938,6.002325113,0,Pink
1001,0.077803151,0.79099317,0.39617599,0,Pink
1002,0.011570615,1e-05,0.8,0,Pink
1003,0.086180008,0.001109889,5.702143411,0,Pink
1004,0.020582996,0.014247418,0.997762564,0,Pink
1005,0.097855042,0.028577142,4.300010667,0,Pink
1006,0.028943579,0.004410559,2.600038228,0,Pink
1007,1.26539341,0.463402621,60.96060166,0,Pink
1008,11.44039257,5.149042482,410.6978924,1,Rose pink
1009,0.044860575,0.58415913,1.99617599,0,Pink
1010,0.004995011,1e-05,0.3,0,Pink
1011,0.156156058,0.066643277,4.298582672,0,Pink
1012,14.31419223,5.472903612,865.9761284,2,Lilac
1013,0.145367013,0.068864253,6.5,0,Pink
1014,1.448514371,0.432833948,106.2530709,0,Pink
1015,0.0034012,0.0,0.2,0,Pink
1016,0.03217959,0.002179782,2.0,0,Pink
1017,0.183149101,0.080410955,10.79798294,0,Pink
1018,0.03217726,0.004889511,1.4,0,Pink
1019,0.004311454,0.0,0.4,0,Pink
1020,0.021228349,0.000451955,1.5,0,Pink
1021,0.031582947,0.002619738,1.7,0,Pink
1022,0.109540258,0.01859814,6.601806139,0,Pink
1023,1.02521666,0.0,78.62705331,0,Pink
1024,15.43019029,11.04714859,1069.898627,2,Lilac
1025,4.575111599,8.385513459,280.2370947,4,black
1026,7.3452695,13.11348948,386.2083206,1,Rose pink
1027,1.098685875,4.125522482,76.43307983,0,Pink
1028,0.665623502,0.039089235,42.69056772,0,Pink
1029,0.817705334,0.024949018,66.14812559,0,Pink
1030,8.134102146,1.210635188,468.5423013,1,Rose pink
1031,0.156572097,0.005220853,11.16669753,0,Pink
1032,22.76179809,4.296539096,1264.472803,2,Lilac
1033,0.29368761,0.011036362,17.77416599,0,Pink
1034,2.594095564,5.558819997,213.7968645,4,black
1035,0.177845976,0.043155684,9.344568549,0,Pink
1036,0.000905516,4e-06,0.03176,0,Pink
1037,1.170892778,6.119572843,66.02942161,0,Pink
1038,0.196438079,0.137251487,5.94291232,0,Pink
1039,0.047794599,0.042987826,0.504631805,0,Pink
1040,0.187062586,0.034144959,8.613737056,0,Pink
1041,0.21351574,0.010358964,15.1859131,0,Pink
1042,0.010629864,0.004589541,0.2,0,Pink
1043,0.009439875,0.0,0.5,0,Pink
1044,0.788140673,4.039152001,50.63323623,0,Pink
1045,0.330836109,0.116136266,13.41870143,0,Pink
1046,0.203728328,0.002389761,12.49988109,0,Pink
1047,0.032738671,0.0,2.303338912,0,Pink
1048,0.033407271,0.006409359,2.636684574,0,Pink
1049,0.024599833,0.015053007,1.0321603,0,Pink
1050,2.363534254,3.720526787,136.9804315,4,black
1051,0.01007988,1e-07,0.8,0,Pink
1052,0.018381028,0.004469553,0.6,0,Pink
1053,0.070676854,0.0,3.000479719,0,Pink
1054,0.032612837,0.000169983,2.2,0,Pink
1055,0.022226473,0.000489951,2.6,0,Pink
1056,0.062033427,0.005433457,3.89406416,0,Pink
1057,7.090697724,10.27376459,412.9726477,1,Rose pink
1058,0.137478124,0.003589641,6.52170416,0,Pink
1059,0.152231152,0.18536095,13.2230842,0,Pink
1060,0.562317902,0.014035681,33.18977571,0,Pink
1061,0.150997765,0.214342254,2.137323193,0,Pink
1062,0.05579879,0.016418358,2.600072358,0,Pink
1063,0.060851448,0.02506921,2.607836886,0,Pink
1064,4.294190786,2.709481871,247.2319943,4,black
1065,0.812579227,0.593350695,36.41933583,0,Pink
1066,0.067516292,0.009008099,4.2,0,Pink
1067,0.013403337,0.003685463,1.176177695,0,Pink
1068,1.08313422,6.545237581,58.36003528,0,Pink
1069,0.950728218,0.836069421,83.60794862,0,Pink
1070,0.109781887,0.056886378,7.694476017,0,Pink
1071,1.987223591,10.65670905,48.37275646,0,Pink
1072,0.514690349,2.410463064,22.92533976,0,Pink
1073,2.146623532,1.499308361,107.6509508,0,Pink
1074,0.049407254,0.0,2.1,0,Pink
1075,0.236079226,0.03709629,14.02633974,0,Pink
1076,0.075773357,0.098049328,4.274646387,0,Pink
1077,0.406501135,0.507269643,3.8,0,Pink
1078,0.621341749,0.472022287,28.38360476,0,Pink
1079,1.123991588,0.381973382,74.21472226,0,Pink
1080,3.852506937,2.978110784,310.3170812,4,black
1081,1.106777897,0.085171482,63.12182771,0,Pink
1082,0.513749199,0.001382705,34.50558123,0,Pink
1083,0.888814452,4.121311361,38.08525136,0,Pink
1084,0.042267473,0.008449155,2.6,0,Pink
1085,1.658715338,1.147833462,100.0546649,0,Pink
1087,0.009262288,0.000659934,0.8,0,Pink
1088,0.003003433,0.0,0.1,0,Pink
1089,0.005610766,0.0,0.4,0,Pink
1090,0.003477875,0.000259974,0.2,0,Pink
1091,0.003655001,0.00049995,0.2,0,Pink
1092,0.001404068,4e-05,0.09531,0,Pink
1093,6.667400243,26.1306693,388.8843227,1,Rose pink
1094,0.08500997,0.00477709,5.263183061,0,Pink
1095,0.015245006,0.0,0.9,0,Pink
1096,0.007503911,0.000179982,1.2,0,Pink
1097,2.140562266,0.009218203,125.9970193,4,black
1098,0.836561231,0.276578191,40.06249618,0,Pink
1099,0.302107849,0.143581448,15.75261174,0,Pink
1100,0.004438285,0.0,0.2,0,Pink
1101,0.011238481,0.0,0.7,0,Pink
1102,5.158758359,5.658028009,432.6675615,1,Rose pink
1103,9.226403417,1.498982145,497.2120715,1,Rose pink
1104,6.54435158,1.400001489,358.9285816,1,Rose pink
1105,0.218633394,0.034336566,12.00142528,0,Pink
1106,0.178171639,0.663399608,11.0,0,Pink
1107,0.031931217,0.031279307,1.9,0,Pink
1108,2.360629414,1.517493829,60.04634572,0,Pink
1109,1.251208753,0.557898747,44.71277595,0,Pink
1110,0.970083733,1.294702286,51.93156814,0,Pink
1111,4.28434998,0.479231075,257.8535105,4,black
1112,0.236662892,0.172278517,7.130273631,0,Pink
1113,0.098390947,0.033467724,4.209546697,0,Pink
1114,3.683984409,1.711853595,220.3273309,4,black
1115,0.044201716,0.0,4.3,0,Pink
1116,0.018473505,0.000748925,2.3,0,Pink
1117,0.001774258,0.0,0.1,0,Pink
1118,0.364271634,0.264053454,20.0039388,0,Pink
1119,3.725020338,1.043604225,212.7957798,4,black
1120,0.883418998,2.741760488,47.50636161,0,Pink
1121,0.047127621,0.01889811,1.6,0,Pink
